"","obs_year","obs_month","obs_day","obs_hour","obs_min","rpt_type","wind_angle","wind_speed","air_temp","dew_pt","sea_level_press","obs_date","week"
"3074",2016,3,22,18,0,"FM-12",10,6.2,11.7,-0.6,1004.7,2016-03-22,12
"3075",2016,3,22,18,53,"FM-15",360,6.7,11.1,-1.1,1004.5,2016-03-22,12
"3076",2016,3,22,19,53,"FM-15",20,7.2,11.7,-1.1,1004.5,2016-03-22,12
"3077",2016,3,22,20,53,"FM-15",40,5.7,12.2,-0.6,1004.8,2016-03-22,12
"3078",2016,3,22,21,53,"FM-15",10,7.2,11.1,0,1005.4,2016-03-22,12
"3079",2016,3,22,22,53,"FM-15",30,6.7,10,0,1006,2016-03-22,12
"3080",2016,3,22,23,53,"FM-15",10,8.2,7.8,-0.6,1007,2016-03-22,12
"3081",2016,3,23,0,53,"FM-15",30,7.7,5,-1.1,1008.1,2016-03-23,12
"3082",2016,3,23,1,53,"FM-15",20,7.2,3.9,-1.7,1009.6,2016-03-23,12
"3083",2016,3,23,2,53,"FM-15",30,7.7,2.2,-2.2,1010.7,2016-03-23,12
"3084",2016,3,23,3,53,"FM-15",30,4.6,1.7,-2.2,1011,2016-03-23,12
"3085",2016,3,23,4,53,"FM-15",30,4.6,1.1,-2.8,1011.9,2016-03-23,12
"3086",2016,3,23,5,53,"FM-15",30,5.7,0.6,-2.8,1012.2,2016-03-23,12
"3088",2016,3,23,6,26,"FM-16",50,5.7,1.1,-2.8,9999.9,2016-03-23,12
"3089",2016,3,23,6,53,"FM-15",50,8.8,1.7,-2.2,1012.3,2016-03-23,12
"3090",2016,3,23,7,53,"FM-15",50,6.7,1.7,-2.2,1012.1,2016-03-23,12
"3091",2016,3,23,8,53,"FM-15",40,6.7,1.7,-2.2,1011.8,2016-03-23,12
"3092",2016,3,23,9,53,"FM-15",50,7.2,1.7,-2.8,1012,2016-03-23,12
"3093",2016,3,23,10,53,"FM-15",50,6.7,1.1,-3.3,1013.6,2016-03-23,12
"3094",2016,3,23,11,53,"FM-15",50,6.7,1.1,-3.3,1014.1,2016-03-23,12
"3096",2016,3,23,12,53,"FM-15",50,7.7,1.1,-3.3,1015,2016-03-23,12
"3097",2016,3,23,13,53,"FM-15",50,7.7,1.7,-2.8,1015.2,2016-03-23,12
"3098",2016,3,23,14,53,"FM-15",60,7.2,2.2,-2.8,1015.9,2016-03-23,12
"3099",2016,3,23,15,29,"FM-16",50,9.3,1.7,-3.3,9999.9,2016-03-23,12
"3100",2016,3,23,15,53,"FM-15",60,8.2,1.1,-2.2,1016.8,2016-03-23,12
"3101",2016,3,23,16,16,"FM-16",60,6.2,0.6,-2.2,9999.9,2016-03-23,12
"3102",2016,3,23,16,27,"FM-16",60,6.7,0.6,-2.2,9999.9,2016-03-23,12
"3103",2016,3,23,16,35,"FM-16",60,7.2,0.6,-1.7,9999.9,2016-03-23,12
"3104",2016,3,23,16,53,"FM-15",60,6.7,0,-2.2,1016.9,2016-03-23,12
"3105",2016,3,23,17,7,"FM-16",50,8.8,0,-1.7,9999.9,2016-03-23,12
"3106",2016,3,23,17,53,"FM-15",50,8.8,-0.6,-2.8,1016.8,2016-03-23,12
"3107",2016,3,23,18,0,"FM-12",50,8.8,-0.6,-2.8,1016.8,2016-03-23,12
"3109",2016,3,23,18,0,"FM-16",60,6.7,-0.6,-2.8,9999.9,2016-03-23,12
"3110",2016,3,23,18,20,"FM-16",50,7.7,0,-3.3,9999.9,2016-03-23,12
"3111",2016,3,23,18,30,"FM-16",60,5.7,0,-3.3,9999.9,2016-03-23,12
"3112",2016,3,23,18,36,"FM-16",50,6.7,0,-3.3,9999.9,2016-03-23,12
"3113",2016,3,23,18,53,"FM-15",50,7.7,-0.6,-3.3,1017,2016-03-23,12
"3114",2016,3,23,19,0,"FM-16",60,8.2,-0.6,-3.3,9999.9,2016-03-23,12
"3115",2016,3,23,19,2,"FM-16",60,7.2,-0.6,-3.3,9999.9,2016-03-23,12
"3116",2016,3,23,19,21,"FM-16",50,5.1,-1.1,-2.8,9999.9,2016-03-23,12
"3117",2016,3,23,19,53,"FM-15",70,6.7,-1.1,-2.8,1017,2016-03-23,12
"3118",2016,3,23,20,53,"FM-15",50,6.7,-1.1,-2.8,1016.8,2016-03-23,12
"3119",2016,3,23,21,53,"FM-15",60,6.7,-1.7,-3.3,1016.9,2016-03-23,12
"3120",2016,3,23,22,28,"FM-16",80,6.2,-1.7,-3.3,9999.9,2016-03-23,12
"3121",2016,3,23,22,38,"FM-16",80,7.7,-1.7,-3.3,9999.9,2016-03-23,12
"3122",2016,3,23,22,53,"FM-15",80,6.2,-1.1,-3.3,1017.2,2016-03-23,12
"3123",2016,3,23,23,8,"FM-16",90,5.7,-1.1,-3.3,9999.9,2016-03-23,12
"3124",2016,3,23,23,22,"FM-16",80,6.2,-1.1,-3.3,9999.9,2016-03-23,12
"3125",2016,3,23,23,42,"FM-16",70,5.1,-1.1,-3.3,9999.9,2016-03-23,12
"3126",2016,3,23,23,53,"FM-15",70,5.7,-1.1,-3.3,1017.1,2016-03-23,12
"3127",2016,3,24,0,0,"FM-12",70,5.7,-1.1,-3.3,1017.1,2016-03-24,13
"3128",2016,3,24,0,18,"FM-16",50,5.7,-0.6,-3.3,9999.9,2016-03-24,13
"3129",2016,3,24,0,40,"FM-16",50,4.6,-0.6,-2.8,9999.9,2016-03-24,13
"3130",2016,3,24,0,53,"FM-15",60,6.7,-0.6,-2.8,1016.9,2016-03-24,13
"3131",2016,3,24,1,53,"FM-15",40,6.2,0,-2.8,1017.2,2016-03-24,13
"3132",2016,3,24,2,53,"FM-15",40,5.7,0,-3.3,1017,2016-03-24,13
"3133",2016,3,24,3,53,"FM-15",40,4.6,0,-3.9,1016.4,2016-03-24,13
"3134",2016,3,24,4,53,"FM-15",30,5.1,0,-5,1015.3,2016-03-24,13
"3135",2016,3,24,5,53,"FM-15",40,5.7,-0.6,-6.1,1014.9,2016-03-24,13
"3137",2016,3,24,6,0,"FM-12",40,5.7,-0.6,-6.1,1014.9,2016-03-24,13
"3138",2016,3,24,6,53,"FM-15",20,6.2,-0.6,-6.1,1014.2,2016-03-24,13
"3139",2016,3,24,7,53,"FM-15",10,5.1,-1.1,-6.1,1014.6,2016-03-24,13
"3140",2016,3,24,8,53,"FM-15",10,5.1,-1.1,-6.7,1014.4,2016-03-24,13
"3141",2016,3,24,9,53,"FM-15",360,5.7,-1.7,-7.2,1014.5,2016-03-24,13
"3142",2016,3,24,10,53,"FM-15",360,6.2,-1.7,-7.8,1014.6,2016-03-24,13
"3143",2016,3,24,11,53,"FM-15",10,7.2,-2.2,-8.3,1014.5,2016-03-24,13
"3144",2016,3,24,12,0,"FM-12",10,7.2,-2.2,-8.3,1014.5,2016-03-24,13
"3145",2016,3,24,12,53,"FM-15",10,6.7,-2.2,-8.9,1013.7,2016-03-24,13
"3146",2016,3,24,13,53,"FM-15",10,6.7,-1.1,-8.3,1013.4,2016-03-24,13
"3147",2016,3,24,14,53,"FM-15",20,6.7,-0.6,-7.8,1013.4,2016-03-24,13
"3148",2016,3,24,15,53,"FM-15",360,6.2,0,-7.8,1013.7,2016-03-24,13
"3149",2016,3,24,16,53,"FM-15",20,5.7,1.7,-7.2,1012.8,2016-03-24,13
"3150",2016,3,24,17,53,"FM-15",10,6.2,3.3,-7.8,1011.9,2016-03-24,13
"3151",2016,3,24,18,0,"FM-12",10,6.2,3.3,-7.8,1011.9,2016-03-24,13
"3152",2016,3,24,18,53,"FM-15",360,6.2,5,-11.1,1011.4,2016-03-24,13
"3153",2016,3,24,19,53,"FM-15",350,6.2,7.2,-10,1011.6,2016-03-24,13
"3154",2016,3,24,20,53,"FM-15",30,5.1,7.8,-11.1,1011.6,2016-03-24,13
"3155",2016,3,24,21,53,"FM-15",10,5.1,8.3,-10.6,1011.5,2016-03-24,13
"3156",2016,3,24,22,53,"FM-15",350,2.6,7.8,-11.7,1011.7,2016-03-24,13
"3157",2016,3,24,23,53,"FM-15",350,2.6,6.7,-11.7,1012.1,2016-03-24,13
"3158",2016,3,25,0,0,"FM-12",350,2.6,6.7,-11.7,1012.1,2016-03-25,13
"3159",2016,3,25,0,53,"FM-15",330,2.6,5.6,-10.6,1012.5,2016-03-25,13
"3160",2016,3,25,1,53,"FM-15",10,1.5,4.4,-10.6,1013,2016-03-25,13
"3161",2016,3,25,2,53,"FM-15",999,0,3.9,-9.4,1013.5,2016-03-25,13
"3162",2016,3,25,3,53,"FM-15",999,0,3.3,-10.6,1013.9,2016-03-25,13
"3163",2016,3,25,4,53,"FM-15",130,2.1,2.2,-9.4,1014,2016-03-25,13
"3164",2016,3,25,5,53,"FM-15",110,3.1,1.1,-7.8,1014,2016-03-25,13
"3166",2016,3,25,6,0,"FM-12",110,3.1,1.1,-7.8,1014,2016-03-25,13
"3167",2016,3,25,6,53,"FM-15",120,2.1,0,-7.2,1013.6,2016-03-25,13
"3168",2016,3,25,7,53,"FM-15",190,1.5,0,-7.8,1013.4,2016-03-25,13
"3169",2016,3,25,8,53,"FM-15",130,2.1,-1.7,-6.7,1013,2016-03-25,13
"3170",2016,3,25,9,53,"FM-15",170,2.1,-2.2,-7.2,1013.1,2016-03-25,13
"3171",2016,3,25,10,53,"FM-15",170,1.5,-2.8,-7.2,1013.3,2016-03-25,13
"3172",2016,3,25,11,53,"FM-15",130,2.6,-2.2,-6.7,1013.5,2016-03-25,13
"3173",2016,3,25,12,0,"FM-12",130,2.6,-2.2,-6.7,1013.5,2016-03-25,13
"3174",2016,3,25,12,53,"FM-15",140,2.1,-2.2,-6.1,1013.9,2016-03-25,13
"3175",2016,3,25,13,53,"FM-15",140,3.1,0,-5.6,1013.8,2016-03-25,13
"3176",2016,3,25,14,53,"FM-15",160,3.6,2.8,-5.6,1013.7,2016-03-25,13
"3177",2016,3,25,15,53,"FM-15",200,4.1,4.4,-7.8,1013.7,2016-03-25,13
"3178",2016,3,25,16,53,"FM-15",200,4.6,6.1,-7.8,1014.1,2016-03-25,13
"3179",2016,3,25,17,53,"FM-15",200,4.6,7.2,-7.8,1013.9,2016-03-25,13
"3180",2016,3,25,18,0,"FM-12",200,4.6,7.2,-7.8,1013.9,2016-03-25,13
"3181",2016,3,25,18,53,"FM-15",180,6.2,7.8,-8.3,1013.6,2016-03-25,13
"3182",2016,3,25,19,53,"FM-15",160,7.2,8.3,-7.2,1013.1,2016-03-25,13
"3183",2016,3,25,20,53,"FM-15",160,7.7,7.8,-6.7,1012.5,2016-03-25,13
"3184",2016,3,25,21,53,"FM-15",180,6.7,8.9,-5.6,1012.9,2016-03-25,13
"3185",2016,3,25,22,53,"FM-15",160,5.7,8.3,-2.8,1012.9,2016-03-25,13
"3186",2016,3,25,23,53,"FM-15",140,4.6,7.2,0,1013.1,2016-03-25,13
"3187",2016,3,26,0,0,"FM-12",140,4.6,7.2,0,1013.1,2016-03-26,13
"3188",2016,3,26,0,53,"FM-15",140,3.6,6.1,1.7,1013.8,2016-03-26,13
"3189",2016,3,26,1,53,"FM-15",120,3.6,6.1,1.1,1014.1,2016-03-26,13
"3190",2016,3,26,2,53,"FM-15",130,5.7,5.6,1.1,1014.4,2016-03-26,13
"3191",2016,3,26,3,53,"FM-15",150,3.6,5.6,1.1,1014.6,2016-03-26,13
"3192",2016,3,26,4,53,"FM-15",130,4.1,5.6,1.1,1014.6,2016-03-26,13
"3193",2016,3,26,5,53,"FM-15",160,7.2,6.1,0.6,1014.6,2016-03-26,13
"3195",2016,3,26,6,0,"FM-12",160,7.2,6.1,0.6,1014.6,2016-03-26,13
"3196",2016,3,26,6,53,"FM-15",160,3.1,5.6,0.6,1014.7,2016-03-26,13
"3197",2016,3,26,7,53,"FM-15",140,3.1,5,0.6,1014.7,2016-03-26,13
"3198",2016,3,26,8,53,"FM-15",140,4.1,5,1.1,1014.7,2016-03-26,13
"3199",2016,3,26,9,53,"FM-15",150,2.1,4.4,1.1,1014.9,2016-03-26,13
"3200",2016,3,26,10,53,"FM-15",120,2.1,4.4,1.1,1015.1,2016-03-26,13
"3201",2016,3,26,11,53,"FM-15",130,1.5,5,1.1,1015.9,2016-03-26,13
"3202",2016,3,26,12,0,"FM-12",130,1.5,5,1.1,1015.9,2016-03-26,13
"3203",2016,3,26,12,53,"FM-15",120,2.6,5,1.7,1016.7,2016-03-26,13
"3204",2016,3,26,13,53,"FM-15",130,2.1,6.1,1.7,1016.9,2016-03-26,13
"3205",2016,3,26,14,53,"FM-15",160,2.1,7.2,2.8,1016.8,2016-03-26,13
"3206",2016,3,26,15,53,"FM-15",140,2.1,8.3,3.3,1017.5,2016-03-26,13
"3207",2016,3,26,16,53,"FM-15",999,0,9.4,3.3,1017.4,2016-03-26,13
"3208",2016,3,26,17,53,"FM-15",100,4.1,10,2.8,1016.7,2016-03-26,13
"3209",2016,3,26,18,0,"FM-12",100,4.1,10,2.8,1016.7,2016-03-26,13
"3210",2016,3,26,18,53,"FM-15",100,3.6,10,3.3,1016.7,2016-03-26,13
"3211",2016,3,26,19,53,"FM-15",110,3.1,10,3.3,1016.3,2016-03-26,13
"3212",2016,3,26,20,53,"FM-15",80,3.1,9.4,3.9,1016.4,2016-03-26,13
"3213",2016,3,26,21,53,"FM-15",70,2.1,8.9,4.4,1016.6,2016-03-26,13
"3214",2016,3,26,22,12,"FM-16",60,3.6,8.3,5,9999.9,2016-03-26,13
"3215",2016,3,26,22,53,"FM-15",80,4.6,7.8,5.6,1016.8,2016-03-26,13
"3216",2016,3,26,23,30,"FM-16",70,3.1,7.8,5.6,9999.9,2016-03-26,13
"3217",2016,3,26,23,53,"FM-15",30,1.5,7.8,5,1016.6,2016-03-26,13
"3218",2016,3,27,0,0,"FM-12",30,1.5,7.8,5,1016.6,2016-03-27,13
"3219",2016,3,27,0,48,"FM-16",130,4.6,7,6,9999.9,2016-03-27,13
"3220",2016,3,27,0,53,"FM-15",130,4.6,7.2,5,1016.7,2016-03-27,13
"3221",2016,3,27,1,23,"FM-16",140,2.1,6.7,5,9999.9,2016-03-27,13
"3222",2016,3,27,1,53,"FM-15",130,2.1,6.7,5,1016.7,2016-03-27,13
"3223",2016,3,27,2,34,"FM-16",60,2.1,6.7,5,9999.9,2016-03-27,13
"3224",2016,3,27,2,53,"FM-15",999,1.5,6.7,5,1017.2,2016-03-27,13
"3225",2016,3,27,3,33,"FM-16",90,2.6,6.7,4.4,9999.9,2016-03-27,13
"3226",2016,3,27,3,51,"FM-16",110,2.1,7,4,9999.9,2016-03-27,13
"3227",2016,3,27,3,53,"FM-15",110,2.6,6.7,5,1017.2,2016-03-27,13
"3228",2016,3,27,4,51,"FM-16",130,2.1,6,4,9999.9,2016-03-27,13
"3229",2016,3,27,4,53,"FM-15",130,2.1,6.1,4.4,1017,2016-03-27,13
"3230",2016,3,27,5,51,"FM-16",50,2.6,6,4,9999.9,2016-03-27,13
"3231",2016,3,27,5,53,"FM-15",60,2.6,6.1,3.9,1016.2,2016-03-27,13
"3233",2016,3,27,6,0,"FM-12",60,2.6,6.1,3.9,1016.2,2016-03-27,13
"3234",2016,3,27,6,53,"FM-15",20,2.6,5.6,3.9,1015.5,2016-03-27,13
"3235",2016,3,27,7,51,"FM-16",340,3.1,6,4,9999.9,2016-03-27,13
"3236",2016,3,27,7,53,"FM-15",350,2.6,5.6,3.9,1015.1,2016-03-27,13
"3237",2016,3,27,8,53,"FM-15",350,3.6,4.4,3.9,1014.8,2016-03-27,13
"3238",2016,3,27,8,55,"FM-16",340,3.6,4.4,3.3,9999.9,2016-03-27,13
"3239",2016,3,27,9,53,"FM-15",330,4.6,3.9,2.8,1014.7,2016-03-27,13
"3240",2016,3,27,10,53,"FM-15",330,4.6,3.3,2.2,1014.4,2016-03-27,13
"3241",2016,3,27,11,31,"FM-16",330,4.1,2.8,1.7,9999.9,2016-03-27,13
"3242",2016,3,27,11,53,"FM-15",330,5.1,2.8,1.7,1015.2,2016-03-27,13
"3243",2016,3,27,12,0,"FM-12",330,5.1,2.8,1.7,1015.2,2016-03-27,13
"3244",2016,3,27,12,20,"FM-16",330,4.6,2.2,1.7,9999.9,2016-03-27,13
"3245",2016,3,27,12,42,"FM-16",320,4.6,2.2,1.7,9999.9,2016-03-27,13
"3246",2016,3,27,12,53,"FM-15",320,5.1,2.2,1.1,1015.4,2016-03-27,13
"3247",2016,3,27,13,53,"FM-15",330,4.1,2.2,1.1,1015.7,2016-03-27,13
"3248",2016,3,27,14,53,"FM-15",320,5.1,2.2,1.1,1016.4,2016-03-27,13
"3249",2016,3,27,15,53,"FM-15",320,3.1,3.3,1.7,1016.4,2016-03-27,13
"3250",2016,3,27,16,8,"FM-16",330,3.6,3.9,1.7,9999.9,2016-03-27,13
"3251",2016,3,27,16,40,"FM-16",320,6.2,4.4,1.7,9999.9,2016-03-27,13
"3252",2016,3,27,16,53,"FM-15",320,5.7,4.4,1.7,1016,2016-03-27,13
"3253",2016,3,27,17,53,"FM-15",320,5.7,3.9,1.1,1016.2,2016-03-27,13
"3254",2016,3,27,18,0,"FM-12",320,5.7,3.9,1.1,1016.2,2016-03-27,13
"3255",2016,3,27,18,51,"FM-16",330,6.2,5,1,9999.9,2016-03-27,13
"3256",2016,3,27,18,53,"FM-15",330,5.7,5,1.1,1016.1,2016-03-27,13
"3257",2016,3,27,19,53,"FM-15",350,4.6,5,1.1,1015.9,2016-03-27,13
"3258",2016,3,27,20,53,"FM-15",330,3.6,5.6,0.6,1016,2016-03-27,13
"3259",2016,3,27,21,53,"FM-15",300,4.6,5.6,0.6,1016.2,2016-03-27,13
"3260",2016,3,27,22,53,"FM-15",310,5.7,5,0,1016.6,2016-03-27,13
"3261",2016,3,27,23,53,"FM-15",350,3.1,5,-0.6,1016.8,2016-03-27,13
"3262",2016,3,28,0,0,"FM-12",350,3.1,5,-0.6,1016.8,2016-03-28,13
"3263",2016,3,28,0,10,"FM-16",20,3.1,5,-1.1,9999.9,2016-03-28,13
"3264",2016,3,28,0,53,"FM-15",999,2.1,3.9,-1.7,1017.2,2016-03-28,13
"3265",2016,3,28,1,53,"FM-15",30,2.1,2.8,-1.7,1017.7,2016-03-28,13
"3266",2016,3,28,2,53,"FM-15",40,2.1,2.2,-1.1,1017.7,2016-03-28,13
"3267",2016,3,28,3,53,"FM-15",40,1.5,1.1,-1.7,1017.9,2016-03-28,13
"3268",2016,3,28,4,53,"FM-15",999,0,0.6,-1.7,1018.3,2016-03-28,13
"3269",2016,3,28,5,53,"FM-15",240,1.5,0,-2.2,1018.4,2016-03-28,13
"3271",2016,3,28,6,0,"FM-12",240,1.5,0,-2.2,1018.4,2016-03-28,13
"3272",2016,3,28,6,53,"FM-15",999,0,0,-2.8,1018.2,2016-03-28,13
"3273",2016,3,28,7,53,"FM-15",999,0,-0.6,-2.2,1018.2,2016-03-28,13
"3274",2016,3,28,8,53,"FM-15",180,1.5,-0.6,-2.2,1018.5,2016-03-28,13
"3275",2016,3,28,9,20,"FM-16",999,0,-0.6,-2.2,9999.9,2016-03-28,13
"3276",2016,3,28,9,53,"FM-15",180,1.5,-1.1,-2.8,1018.6,2016-03-28,13
"3277",2016,3,28,10,4,"FM-16",170,1.5,-0.6,-2.2,9999.9,2016-03-28,13
"3278",2016,3,28,10,29,"FM-16",999,0,-2.2,-3.3,9999.9,2016-03-28,13
"3279",2016,3,28,10,53,"FM-15",999,0,-1.1,-2.8,1019.1,2016-03-28,13
"3280",2016,3,28,11,53,"FM-15",999,0,-0.6,-1.7,1019.5,2016-03-28,13
"3281",2016,3,28,12,0,"FM-12",999,0,-0.6,-1.7,1019.5,2016-03-28,13
"3282",2016,3,28,12,53,"FM-15",170,1.5,1.1,-1.7,1019.5,2016-03-28,13
"3283",2016,3,28,13,53,"FM-15",999,0,3.3,0,1019.7,2016-03-28,13
"3284",2016,3,28,14,53,"FM-15",210,2.6,5.6,-0.6,1020.1,2016-03-28,13
"3285",2016,3,28,15,53,"FM-15",220,2.1,7.8,-1.1,1020.7,2016-03-28,13
"3286",2016,3,28,16,53,"FM-15",200,2.6,8.9,-1.1,1020.7,2016-03-28,13
"3287",2016,3,28,17,53,"FM-15",999,2.1,10.6,-1.7,1020.6,2016-03-28,13
"3288",2016,3,28,18,0,"FM-12",999,2.1,10.6,-1.7,1020.6,2016-03-28,13
"3289",2016,3,28,18,53,"FM-15",999,1.5,11.7,-2.8,1020.2,2016-03-28,13
"3290",2016,3,28,19,53,"FM-15",160,4.1,13.9,-2.2,1019.5,2016-03-28,13
"3291",2016,3,28,20,53,"FM-15",180,2.6,13.9,-1.7,1019.2,2016-03-28,13
"3292",2016,3,28,21,53,"FM-15",210,4.1,14.4,-1.7,1019.1,2016-03-28,13
"3293",2016,3,28,22,53,"FM-15",220,4.1,14.4,-1.1,1019.1,2016-03-28,13
"3294",2016,3,28,23,53,"FM-15",150,4.1,13.3,-0.6,1019.2,2016-03-28,13
"3295",2016,3,29,0,0,"FM-12",150,4.1,13.3,-0.6,1019.2,2016-03-29,13
"3296",2016,3,29,0,53,"FM-15",170,2.6,13.3,-1.1,1019.8,2016-03-29,13
"3297",2016,3,29,1,53,"FM-15",130,2.6,10.6,0.6,1020.5,2016-03-29,13
"3298",2016,3,29,2,53,"FM-15",140,3.1,9.4,1.1,1020.7,2016-03-29,13
"3299",2016,3,29,3,53,"FM-15",130,3.1,7.8,1.1,1020.8,2016-03-29,13
"3300",2016,3,29,4,53,"FM-15",130,3.1,7.8,1.1,1020.9,2016-03-29,13
"3301",2016,3,29,5,53,"FM-15",120,2.6,7.2,0.6,1021,2016-03-29,13
"3303",2016,3,29,6,0,"FM-12",120,2.6,7.2,0.6,1021,2016-03-29,13
"3304",2016,3,29,6,53,"FM-15",120,2.6,6.7,0,1021.3,2016-03-29,13
"3305",2016,3,29,7,53,"FM-15",110,2.6,5.6,0,1021.1,2016-03-29,13
"3306",2016,3,29,8,53,"FM-15",120,2.1,5.6,-0.6,1021.2,2016-03-29,13
"3307",2016,3,29,9,53,"FM-15",110,2.1,5,-0.6,1021.1,2016-03-29,13
"3308",2016,3,29,10,53,"FM-15",130,4.1,5.6,-1.1,1021.2,2016-03-29,13
"3309",2016,3,29,11,53,"FM-15",140,4.6,5.6,-1.1,1021.6,2016-03-29,13
"3310",2016,3,29,12,0,"FM-12",140,4.6,5.6,-1.1,1021.6,2016-03-29,13
"3311",2016,3,29,12,53,"FM-15",150,4.6,6.7,-1.1,1021.7,2016-03-29,13
"3312",2016,3,29,13,53,"FM-15",150,4.6,8.9,-1.1,1021.4,2016-03-29,13
"3313",2016,3,29,14,53,"FM-15",170,5.1,10.6,-1.1,1021.3,2016-03-29,13
"3314",2016,3,29,15,53,"FM-15",170,5.7,12.8,-0.6,1021.3,2016-03-29,13
"3315",2016,3,29,16,53,"FM-15",170,6.2,15,-0.6,1020.8,2016-03-29,13
"3316",2016,3,29,17,53,"FM-15",170,6.7,15.6,0,1019.7,2016-03-29,13
"3317",2016,3,29,18,0,"FM-12",170,6.7,15.6,0,1019.7,2016-03-29,13
"3318",2016,3,29,18,53,"FM-15",180,6.7,16.7,0,1018.8,2016-03-29,13
"3319",2016,3,29,19,53,"FM-15",170,7.7,16.7,0.6,1017.7,2016-03-29,13
"3320",2016,3,29,20,53,"FM-15",160,8.2,16.7,0.6,1016.8,2016-03-29,13
"3321",2016,3,29,21,53,"FM-15",150,9.3,16.7,0,1016.2,2016-03-29,13
"3322",2016,3,29,22,53,"FM-15",170,9.3,16.1,-0.6,1015.6,2016-03-29,13
"3323",2016,3,29,23,53,"FM-15",160,6.7,13.9,1.7,1015.3,2016-03-29,13
"3324",2016,3,30,0,0,"FM-12",160,6.7,13.9,1.7,1015.3,2016-03-30,13
"3325",2016,3,30,0,53,"FM-15",140,5.1,13.3,1.7,1015.1,2016-03-30,13
"3326",2016,3,30,1,53,"FM-15",150,7.2,12.8,1.1,1014.4,2016-03-30,13
"3327",2016,3,30,2,53,"FM-15",140,7.2,12.8,1.1,1014,2016-03-30,13
"3328",2016,3,30,3,53,"FM-15",180,9.3,10,3.9,1015,2016-03-30,13
"3329",2016,3,30,4,53,"FM-15",140,2.6,8.3,5,1014.8,2016-03-30,13
"3330",2016,3,30,5,53,"FM-15",120,3.6,7.8,5.6,1014.9,2016-03-30,13
"3332",2016,3,30,6,0,"FM-12",120,3.6,7.8,5.6,1014.9,2016-03-30,13
"3333",2016,3,30,6,53,"FM-15",120,5.7,7.8,5,1013.6,2016-03-30,13
"3334",2016,3,30,7,53,"FM-15",140,6.7,7.2,4.4,1011.9,2016-03-30,13
"3335",2016,3,30,8,34,"FM-16",120,8.2,7.2,4.4,9999.9,2016-03-30,13
"3336",2016,3,30,8,53,"FM-15",130,6.7,7.2,4.4,1010.1,2016-03-30,13
"3337",2016,3,30,9,53,"FM-15",130,7.2,7.2,3.9,1008.7,2016-03-30,13
"3338",2016,3,30,10,53,"FM-15",130,6.2,6.7,4.4,1007.7,2016-03-30,13
"3339",2016,3,30,11,53,"FM-15",150,6.7,6.7,4.4,1007.6,2016-03-30,13
"3340",2016,3,30,12,0,"FM-12",150,6.7,6.7,4.4,1007.6,2016-03-30,13
"3341",2016,3,30,12,53,"FM-15",130,5.7,6.7,3.9,1006.8,2016-03-30,13
"3342",2016,3,30,13,53,"FM-15",130,6.7,6.1,3.9,1005.1,2016-03-30,13
"3343",2016,3,30,14,23,"FM-16",140,6.2,6.7,3.9,9999.9,2016-03-30,13
"3344",2016,3,30,14,30,"FM-16",130,6.2,6.7,3.9,9999.9,2016-03-30,13
"3345",2016,3,30,14,37,"FM-16",140,6.2,6.1,3.9,9999.9,2016-03-30,13
"3346",2016,3,30,14,53,"FM-15",140,5.7,6.1,4.4,1004.1,2016-03-30,13
"3347",2016,3,30,15,26,"FM-16",150,3.6,6.1,4.4,9999.9,2016-03-30,13
"3348",2016,3,30,15,53,"FM-15",999,3.1,6.1,5,1003.8,2016-03-30,13
"3349",2016,3,30,16,53,"FM-15",100,1.5,6.7,5,1003.9,2016-03-30,13
"3350",2016,3,30,17,46,"FM-16",50,2.1,6.7,5,9999.9,2016-03-30,13
"3351",2016,3,30,17,53,"FM-15",999,1.5,6.7,5,1003.5,2016-03-30,13
"3352",2016,3,30,18,0,"FM-12",999,1.5,6.7,5,1003.5,2016-03-30,13
"3353",2016,3,30,18,10,"FM-16",60,2.6,7.2,5,9999.9,2016-03-30,13
"3354",2016,3,30,18,53,"FM-15",999,2.1,7.2,5,1003.2,2016-03-30,13
"3355",2016,3,30,19,53,"FM-15",50,1.5,8.3,5,1002.8,2016-03-30,13
"3356",2016,3,30,20,53,"FM-15",30,2.6,8.3,5.6,1003.1,2016-03-30,13
"3357",2016,3,30,21,26,"FM-16",30,3.1,8.3,5,9999.9,2016-03-30,13
"3358",2016,3,30,21,53,"FM-15",360,3.6,8.3,5,1002.6,2016-03-30,13
"3359",2016,3,30,22,53,"FM-15",20,5.1,7.8,4.4,1002.1,2016-03-30,13
"3360",2016,3,30,23,53,"FM-15",20,4.6,7.8,4.4,1001.9,2016-03-30,13
"3361",2016,3,31,0,0,"FM-12",20,4.6,7.8,4.4,1001.9,2016-03-31,14
"3362",2016,3,31,0,19,"FM-16",20,5.1,7.8,4.4,9999.9,2016-03-31,14
"3363",2016,3,31,0,24,"FM-16",20,4.6,7.8,4.4,9999.9,2016-03-31,14
"3364",2016,3,31,0,53,"FM-15",40,3.1,7.8,4.4,1002.4,2016-03-31,14
"3365",2016,3,31,1,53,"FM-15",30,2.6,7.8,5,1002.4,2016-03-31,14
"3366",2016,3,31,2,10,"FM-16",50,3.1,7.8,4.4,9999.9,2016-03-31,14
"3367",2016,3,31,2,40,"FM-16",50,3.6,7.8,4.4,9999.9,2016-03-31,14
